,page_id,link,question,answer
182,ccf0c765-aa95-4b97-bf6b-fe5650ff8858,https://furiosa-ai.github.io/docs-dev/2024.1/en/overview/rngd.html,What architectural and performance features enable FuriosaAI's RNGD chip to support high-performance deep learning models in multi-tenant environments?,"RNGD is based on the Tensor Contraction Processor architecture, utilizing TSMC's 5nm process node and operating at 1.0 GHz. It offers 512 TOPS and 1024 TOPS of INT8 and INT4 performance, respectively, and is configured with two HBM3 modules providing a memory bandwidth of 1.5 TB/s. It supports PCIe Gen5 x16 and can function as 2, 4, or 8 individual NPUs in multi-tenant environments, each isolated with its own cores and memory bandwidth. RNGD also supports Single Root IO Virtualization (SR-IOV) and virtualization for multi-instance NPUs."
183,ccf0c765-aa95-4b97-bf6b-fe5650ff8858,https://furiosa-ai.github.io/docs-dev/2024.1/en/overview/rngd.html,What architectural and performance features enable FuriosaAI's RNGD chip to support multi-tenant environments effectively?,"RNGD's architecture, based on the Tensor Contraction Processor, allows it to function as 2, 4, or 8 individual NPUs, each isolated with its own cores and memory bandwidth. It supports Single Root IO Virtualization (SR-IOV) and virtualization for multi-instance NPUs, making it suitable for multi-tenant environments like Kubernetes."
184,ccf0c765-aa95-4b97-bf6b-fe5650ff8858,https://furiosa-ai.github.io/docs-dev/2024.1/en/overview/rngd.html,What architectural and technological features enable the FuriosaAI RNGD chip to support high-performance deep learning models in multi-tenant environments?,"The FuriosaAI RNGD chip is based on the Tensor Contraction Processor architecture and utilizes TSMC's 5nm process node, operating at 1.0 GHz. It offers 512 TOPS and 1024 TOPS of INT8 and INT4 performance, respectively, and is configured with two HBM3 modules providing a memory bandwidth of 1.5 TB/s. It supports PCIe Gen5 x16 and can function as 2, 4, or 8 individual NPUs, each fully isolated with its own cores and memory bandwidth, supporting Single Root IO Virtualization (SR-IOV) and virtualization for multi-instance NPUs."
185,ccf0c765-aa95-4b97-bf6b-fe5650ff8858,https://furiosa-ai.github.io/docs-dev/2024.1/en/overview/rngd.html,What architectural and technological features enable FuriosaAI's RNGD chip to support high-performance deep learning models and multi-tenant environments?,"The RNGD chip is based on the Tensor Contraction Processor (TCP) architecture, utilizing TSMC's 5nm process node and operating at 1.0 GHz. It provides 512 TOPS and 1024 TOPS of INT8 and INT4 performance, respectively, and is equipped with two HBM3 modules offering a memory bandwidth of 1.5 TB/s. It supports PCIe Gen5 x16 and can function as 2, 4, or 8 individual NPUs in multi-tenant environments, each isolated with its own cores and memory bandwidth. Additionally, it supports Single Root IO Virtualization (SR-IOV) and virtualization for multi-instance NPUs."
186,ccf0c765-aa95-4b97-bf6b-fe5650ff8858,https://furiosa-ai.github.io/docs-dev/2024.1/en/overview/rngd.html,What architectural and performance features enable FuriosaAI's RNGD chip to support high-performance deep learning models in multi-tenant environments?,"RNGD is based on the Tensor Contraction Processor architecture, utilizing TSMC's 5nm process node and operating at 1.0 GHz. It offers 512 TOPS and 1024 TOPS of INT8 and INT4 performance, respectively, and is configured with two HBM3 modules providing a memory bandwidth of 1.5 TB/s. It supports PCIe Gen5 x16 and can function as 2, 4, or 8 individual NPUs in multi-tenant environments, each isolated with its own cores and memory bandwidth. RNGD also supports Single Root IO Virtualization (SR-IOV) and virtualization for multi-instance NPUs."
187,ccf0c765-aa95-4b97-bf6b-fe5650ff8858,https://furiosa-ai.github.io/docs-dev/2024.1/en/overview/rngd.html,What architectural and technological features enable FuriosaAI's RNGD chip to support high-performance deep learning models and multi-tenant environments?,"RNGD is based on the Tensor Contraction Processor architecture utilizing TSMC's 5nm process node, operating at 1.0 GHz. It offers 512 TOPS and 1024 TOPS of INT8 and INT4 performance respectively, with two HBM3 modules providing 1.5 TB/s memory bandwidth. It supports PCIe Gen5 x16, can function as 2, 4, or 8 isolated NPUs, and supports SR-IOV and virtualization for multi-instance NPUs."
188,ccf0c765-aa95-4b97-bf6b-fe5650ff8858,https://furiosa-ai.github.io/docs-dev/2024.1/en/overview/rngd.html,"What architectural and technological features enable FuriosaAI's RNGD to support high-performance deep learning models, and how does it ensure efficient multi-tenant operation?","RNGD is based on the Tensor Contraction Processor architecture utilizing TSMC's 5nm process node, operating at 1.0 GHz, and offers 512 TOPS and 1024 TOPS of INT8 and INT4 performance respectively. It is configured with two HBM3 modules providing a memory bandwidth of 1.5 TB/s and supports PCIe Gen5 x16. For multi-tenant environments, a single RNGD chip can function as 2, 4, or 8 individual NPUs, each fully isolated with its own cores and memory bandwidth, and supports Single Root IO Virtualization (SR-IOV) and virtualization for multi-instance NPUs."
189,ccf0c765-aa95-4b97-bf6b-fe5650ff8858,https://furiosa-ai.github.io/docs-dev/2024.1/en/overview/rngd.html,"What architectural and technological features enable FuriosaAI's RNGD chip to support high-performance deep learning inference, particularly for Large Language Models and multi-tenant environments?","RNGD is based on the Tensor Contraction Processor (TCP) architecture and utilizes TSMC's 5nm process node, operating at 1.0 GHz. It offers 512 TOPS and 1024 TOPS of INT8 and INT4 performance respectively, and is configured with two HBM3 modules providing a memory bandwidth of 1.5 TB/s. It supports PCIe Gen5 x16 and can function as 2, 4, or 8 individual NPUs in multi-tenant environments, each isolated with its own cores and memory bandwidth. RNGD also supports Single Root IO Virtualization (SR-IOV) and virtualization for multi-instance NPUs."
190,a214fb49-b797-4d38-b877-597b6bb059eb,https://furiosa-ai.github.io/docs-dev/2024.1/en/getting_started/prerequisites.html,"What are the steps to verify the installation of FuriosaAI devices on a system, and what should be the expected output if the devices are correctly installed?","To verify the installation of FuriosaAI devices, run the command 'lspci -nn | grep FuriosaAI'. If the devices are correctly installed, the expected output should display PCI information similar to '4e:00.0 Processing accelerators [1200]: FuriosaAI, Inc. Device [1ed2:0001] (rev 01)'."
191,a214fb49-b797-4d38-b877-597b6bb059eb,https://furiosa-ai.github.io/docs-dev/2024.1/en/getting_started/prerequisites.html,What steps are necessary to configure the APT server for FuriosaAI on an Ubuntu or Debian system?,"First, install the required packages and register the signing key using 'sudo apt update', 'sudo apt install -y curl gnupg', and 'curl https://packages.cloud.google.com/apt/doc/apt-key.gpg | sudo gpg --dearmor -o /etc/apt/trusted.gpg.d/cloud.google.gpg'. Then, configure the APT server by adding the line 'deb [arch=$(dpkg --print-architecture)] http://asia-northeast3-apt.pkg.dev/projects/furiosa-ai $(. /etc/os-release && echo ""$VERSION_CODENAME"") main' to '/etc/apt/sources.list.d/furiosa.list'."
192,a214fb49-b797-4d38-b877-597b6bb059eb,https://furiosa-ai.github.io/docs-dev/2024.1/en/getting_started/prerequisites.html,What steps are necessary to configure the APT server for installing FuriosaAI packages on a Debian or Ubuntu system?,"First, install the required packages and register the signing key using 'sudo apt update', 'sudo apt install -y curl gnupg', and 'curl https://packages.cloud.google.com/apt/doc/apt-key.gpg | sudo gpg --dearmor -o /etc/apt/trusted.gpg.d/cloud.google.gpg'. Then, configure the APT server by adding the line 'deb [arch=$(dpkg --print-architecture)] http://asia-northeast3-apt.pkg.dev/projects/furiosa-ai $(. /etc/os-release && echo ""$VERSION_CODENAME"") main' to '/etc/apt/sources.list.d/furiosa.list'."
193,a214fb49-b797-4d38-b877-597b6bb059eb,https://furiosa-ai.github.io/docs-dev/2024.1/en/getting_started/prerequisites.html,What steps are involved in setting up the APT server for FuriosaAI on a Debian or Ubuntu system?,"First, install the required packages and register the signing key using 'sudo apt update', 'sudo apt install -y curl gnupg', and 'curl https://packages.cloud.google.com/apt/doc/apt-key.gpg | sudo gpg --dearmor -o /etc/apt/trusted.gpg.d/cloud.google.gpg'. Then, configure the APT server by adding the line 'deb [arch=$(dpkg --print-architecture)] http://asia-northeast3-apt.pkg.dev/projects/furiosa-ai $(. /etc/os-release && echo ""$VERSION_CODENAME"") main' to '/etc/apt/sources.list.d/furiosa.list'."
194,a214fb49-b797-4d38-b877-597b6bb059eb,https://furiosa-ai.github.io/docs-dev/2024.1/en/getting_started/prerequisites.html,"What steps are necessary to configure the APT server for FuriosaAI on a Debian-based system, and what is the purpose of this configuration?","To configure the APT server for FuriosaAI on a Debian-based system, you need to install required packages and register the signing key using 'sudo apt update', 'sudo apt install -y curl gnupg', and 'curl https://packages.cloud.google.com/apt/doc/apt-key.gpg | sudo gpg --dearmor -o /etc/apt/trusted.gpg.d/cloud.google.gpg'. Then, configure the APT server by adding the repository with 'echo ""deb [arch=$(dpkg --print-architecture)] http://asia-northeast3-apt.pkg.dev/projects/furiosa-ai $(. /etc/os-release && echo ""$VERSION_CODENAME"") main"" | sudo tee /etc/apt/sources.list.d/furiosa.list'. This configuration allows the installation of FuriosaAI's prerequisite packages such as device drivers and PE Runtime."
195,a214fb49-b797-4d38-b877-597b6bb059eb,https://furiosa-ai.github.io/docs-dev/2024.1/en/getting_started/prerequisites.html,"What steps are necessary to configure the APT server for FuriosaAI on an Ubuntu or Debian system, and what is the purpose of this configuration?","To configure the APT server for FuriosaAI, first install the required packages and register the signing key using 'sudo apt update', 'sudo apt install -y curl gnupg', and 'curl https://packages.cloud.google.com/apt/doc/apt-key.gpg | sudo gpg --dearmor -o /etc/apt/trusted.gpg.d/cloud.google.gpg'. Then, configure the APT server by adding the repository with 'echo ""deb [arch=$(dpkg --print-architecture)] http://asia-northeast3-apt.pkg.dev/projects/furiosa-ai $(. /etc/os-release && echo ""$VERSION_CODENAME"") main"" | sudo tee /etc/apt/sources.list.d/furiosa.list'. This configuration allows the system to access and install FuriosaAI packages necessary for the software stack."
196,a214fb49-b797-4d38-b877-597b6bb059eb,https://furiosa-ai.github.io/docs-dev/2024.1/en/getting_started/prerequisites.html,What steps are necessary to configure the APT server for FuriosaAI on an Ubuntu or Debian system?,"First, install the required packages and register the signing key using 'sudo apt update', 'sudo apt install -y curl gnupg', and 'curl https://packages.cloud.google.com/apt/doc/apt-key.gpg | sudo gpg --dearmor -o /etc/apt/trusted.gpg.d/cloud.google.gpg'. Then, configure the APT server by executing 'echo ""deb [arch=$(dpkg --print-architecture)] http://asia-northeast3-apt.pkg.dev/projects/furiosa-ai $(. /etc/os-release && echo ""$VERSION_CODENAME"") main"" | sudo tee /etc/apt/sources.list.d/furiosa.list'."
197,a214fb49-b797-4d38-b877-597b6bb059eb,https://furiosa-ai.github.io/docs-dev/2024.1/en/getting_started/prerequisites.html,"What steps are necessary to configure the APT server for FuriosaAI on an Ubuntu or Debian system, and why is this configuration important?","To configure the APT server for FuriosaAI, first install the required packages and register the signing key using 'sudo apt update', 'sudo apt install -y curl gnupg', and 'curl https://packages.cloud.google.com/apt/doc/apt-key.gpg | sudo gpg --dearmor -o /etc/apt/trusted.gpg.d/cloud.google.gpg'. Then, configure the APT server by adding the line 'deb [arch=$(dpkg --print-architecture)] http://asia-northeast3-apt.pkg.dev/projects/furiosa-ai $(. /etc/os-release && echo ""$VERSION_CODENAME"") main' to '/etc/apt/sources.list.d/furiosa.list'. This configuration is important because it allows the system to access and install FuriosaAI's software packages directly from their APT server, ensuring that the latest versions of necessary packages are available for installation."
198,a214fb49-b797-4d38-b877-597b6bb059eb,https://furiosa-ai.github.io/docs-dev/2024.1/en/getting_started/prerequisites.html,What steps are necessary to configure the APT server for installing FuriosaAI packages on an Ubuntu or Debian system?,"First, install the required packages and register the signing key using 'sudo apt update', 'sudo apt install -y curl gnupg', and 'curl https://packages.cloud.google.com/apt/doc/apt-key.gpg | sudo gpg --dearmor -o /etc/apt/trusted.gpg.d/cloud.google.gpg'. Then, configure the APT server by adding the line 'echo ""deb [arch=$(dpkg --print-architecture)] http://asia-northeast3-apt.pkg.dev/projects/furiosa-ai $(. /etc/os-release && echo ""$VERSION_CODENAME"") main"" | sudo tee /etc/apt/sources.list.d/furiosa.list' to the sources list."
199,a214fb49-b797-4d38-b877-597b6bb059eb,https://furiosa-ai.github.io/docs-dev/2024.1/en/getting_started/prerequisites.html,"What steps are necessary to configure the APT server for FuriosaAI on a Debian or Ubuntu system, and why is this configuration important?","To configure the APT server for FuriosaAI, you must first install the required packages and register the signing key using 'sudo apt update', 'sudo apt install -y curl gnupg', and 'curl https://packages.cloud.google.com/apt/doc/apt-key.gpg | sudo gpg --dearmor -o /etc/apt/trusted.gpg.d/cloud.google.gpg'. Then, configure the APT server by adding the FuriosaAI repository to the sources list with 'echo ""deb [arch=$(dpkg --print-architecture)] http://asia-northeast3-apt.pkg.dev/projects/furiosa-ai $(. /etc/os-release && echo ""$VERSION_CODENAME"") main"" | sudo tee /etc/apt/sources.list.d/furiosa.list'. This configuration is important because it allows the system to access and install the necessary FuriosaAI packages, such as device drivers and PE Runtime, from the APT server."
200,1ba93fae-bf2e-42c1-a66d-dabbee880912,https://furiosa-ai.github.io/docs-dev/2024.1/en/cloud_native_toolkit/kubernetes/scheduling_npus.html,"What are the constraints when specifying NPU resources in a Kubernetes Pod manifest, and how does Kubernetes handle unspecified NPU requests?","When specifying NPU resources in a Kubernetes Pod manifest, you can specify NPU limits without specifying requests, as Kubernetes will use the limit as the request if the request is not specified. If both limits and requests are specified, they must be equal. You cannot specify an NPU request without specifying limits."
201,1ba93fae-bf2e-42c1-a66d-dabbee880912,https://furiosa-ai.github.io/docs-dev/2024.1/en/cloud_native_toolkit/kubernetes/scheduling_npus.html,"What are the constraints when specifying NPU resources in Kubernetes, and how can you ensure a Pod requests 2 RNGD NPUs with specific driver version requirements?","When specifying NPU resources in Kubernetes, you can specify NPU limits without specifying requests, as Kubernetes will use the limit as the request if the request is not specified. However, if both limits and requests are specified, they must be equal, and you cannot specify a request without a limit. To ensure a Pod requests 2 RNGD NPUs with specific driver version requirements, you can use node affinity with a nodeSelectorTerm that matches the desired driver version, as shown in the example manifest with 'furiosa.ai/driver-version' set to '1.0.12'."
202,1ba93fae-bf2e-42c1-a66d-dabbee880912,https://furiosa-ai.github.io/docs-dev/2024.1/en/cloud_native_toolkit/kubernetes/scheduling_npus.html,"What are the requirements and limitations when requesting NPUs in a Kubernetes cluster, and how can you ensure that a Pod is scheduled on a node with a specific driver version?","When requesting NPUs in a Kubernetes cluster, you can specify NPU limits without specifying requests, as Kubernetes will use the limit as the request if the request is not specified. However, if you specify both limits and requests, they must be equal, and you cannot specify a request without a limit. To ensure a Pod is scheduled on a node with a specific driver version, you can use node affinity with the 'requiredDuringSchedulingIgnoredDuringExecution' field, specifying 'matchExpressions' with the key 'furiosa.ai/driver-version' and the desired version value."
203,1ba93fae-bf2e-42c1-a66d-dabbee880912,https://furiosa-ai.github.io/docs-dev/2024.1/en/cloud_native_toolkit/kubernetes/scheduling_npus.html,"What are the constraints when specifying NPU resources in a Kubernetes Pod manifest, and how does Kubernetes handle unspecified NPU requests?","When specifying NPU resources in a Kubernetes Pod manifest, you can specify NPU limits without specifying requests, as Kubernetes will use the limit as the request if the request is not specified. However, if you specify both limits and requests, they must be equal. You cannot specify an NPU request without specifying limits."
204,1ba93fae-bf2e-42c1-a66d-dabbee880912,https://furiosa-ai.github.io/docs-dev/2024.1/en/cloud_native_toolkit/kubernetes/scheduling_npus.html,"What are the constraints when requesting NPU resources in a Kubernetes Pod, and how does Kubernetes handle unspecified NPU requests?","When requesting NPU resources, you can specify NPU limits without specifying requests, as Kubernetes will use the limit as the request if the request is not specified. However, if you specify both limits and requests, they must be equal. You cannot specify NPU requests without specifying limits."
205,1ba93fae-bf2e-42c1-a66d-dabbee880912,https://furiosa-ai.github.io/docs-dev/2024.1/en/cloud_native_toolkit/kubernetes/scheduling_npus.html,"What are the constraints when requesting NPU resources in a Kubernetes Pod, and how can you ensure that a Pod is scheduled on a node with a specific driver version?","When requesting NPU resources, you can specify NPU limits without specifying requests, as Kubernetes will use the limit as the request if not specified. However, if you specify both limits and requests, they must be equal, and you cannot specify a request without a limit. To ensure a Pod is scheduled on a node with a specific driver version, you can use node affinity with nodeSelectorTerms to match the desired driver version label, such as 'furiosa.ai/driver-version'."
206,1ba93fae-bf2e-42c1-a66d-dabbee880912,https://furiosa-ai.github.io/docs-dev/2024.1/en/cloud_native_toolkit/kubernetes/scheduling_npus.html,"What are the constraints and requirements when requesting NPU resources in a Kubernetes Pod, and how can these resources be specified in the Pod manifest?","When requesting NPU resources in a Kubernetes Pod, you can specify NPU limits without specifying requests, as Kubernetes will use the limit as the request if the request is not specified. However, if you specify both limits and requests, they must be equal. You cannot specify an NPU request without specifying limits. In the Pod manifest, NPU resources can be specified under the 'resources' section with 'limits', for example: 'limits: furiosa.ai/rngd: 2'."
207,1ba93fae-bf2e-42c1-a66d-dabbee880912,https://furiosa-ai.github.io/docs-dev/2024.1/en/cloud_native_toolkit/kubernetes/scheduling_npus.html,"What are the constraints when requesting NPU resources in a Kubernetes Pod, and how can you ensure that a Pod is scheduled on a node with a specific driver version?","When requesting NPU resources in a Kubernetes Pod, you can specify NPU limits without specifying requests, as Kubernetes will use the limit as the request if not specified. However, if you specify both limits and requests, they must be equal, and you cannot specify requests without limits. To ensure a Pod is scheduled on a node with a specific driver version, you can use node affinity with nodeSelectorTerms to match the desired driver version label, as shown in the example where the key 'furiosa.ai/driver-version' is set to '1.0.12'."
208,1ba93fae-bf2e-42c1-a66d-dabbee880912,https://furiosa-ai.github.io/docs-dev/2024.1/en/cloud_native_toolkit/kubernetes/scheduling_npus.html,"What are the requirements and limitations for requesting NPUs in a Kubernetes cluster, and how can you ensure that a Pod is scheduled on a node with a specific driver version?","To request NPUs in a Kubernetes cluster, you can specify NPU limits without requests, as Kubernetes will use the limit as the request if not specified. However, if you specify both limits and requests, they must be equal, and you cannot specify requests without limits. To ensure a Pod is scheduled on a node with a specific driver version, you can use node affinity with nodeSelectorTerms that match the desired driver version, as demonstrated in the example manifest with the key 'furiosa.ai/driver-version' and value '1.0.12'."
209,1ba93fae-bf2e-42c1-a66d-dabbee880912,https://furiosa-ai.github.io/docs-dev/2024.1/en/cloud_native_toolkit/kubernetes/scheduling_npus.html,"What are the specific conditions under which you can specify NPU limits and requests in a Kubernetes Pod manifest, and what is the consequence of not specifying requests?","You can specify NPU limits without specifying requests, as Kubernetes will use the limit as the request if the request is not specified. However, if you specify both limits and requests, they must be equal. You cannot specify NPU requests without specifying limits."
